title,author,isbn,avg_rating,user_rating,date_read,shelf,url,cover_url,genres,description
Where the Red Fern Grows,"Rawls, Wilson",0375806814,4.12,3,not set,read,https://www.goodreads.com/book/show/10365.Where_the_Red_Fern_Grows,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1518702249l/10365._SY75_.jpg,[],
Holes,"Sachar, Louis",0439244196,4.01,5,not set,read,https://www.goodreads.com/book/show/38709.Holes,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1618269830l/38709._SX50_.jpg,[],
The Cat in the Hat,Dr. Seuss,039480001X,4.19,3,not set,read,https://www.goodreads.com/book/show/233093.The_Cat_in_the_Hat,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1468890477l/233093._SX50_.jpg,[],
Heart of Darkness,"Conrad, Joseph",1892295490,3.43,3,not set,read,https://www.goodreads.com/book/show/4900.Heart_of_Darkness,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1392799983l/4900._SX50_.jpg,[],
Bridge to Terabithia,"Paterson, Katherine",,4.06,3,not set,read,https://www.goodreads.com/book/show/40940121-bridge-to-terabithia,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1532478367l/40940121._SY75_.jpg,[],
The Joy Luck Club,"Tan, Amy",,3.97,3,not set,read,https://www.goodreads.com/book/show/7763.The_Joy_Luck_Club,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1304978653l/7763._SY75_.jpg,[],
"Oh, the Places You’ll Go!",Dr. Seuss,0679805273,4.37,3,not set,read,https://www.goodreads.com/book/show/191139.Oh_the_Places_You_ll_Go_,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1630510695l/191139._SX50_.jpg,[],
A Farewell to Arms,"Hemingway, Ernest",0099910101,3.82,3,not set,read,https://www.goodreads.com/book/show/10799.A_Farewell_to_Arms,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1313714836l/10799._SY75_.jpg,[],
The Diary of a Young Girl,"Frank, Anne",,4.2,3,not set,read,https://www.goodreads.com/book/show/48855.The_Diary_of_a_Young_Girl,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1560816565l/48855._SY75_.jpg,[],
The Song of Achilles,"Miller, Madeline",,4.31,4,not set,read,https://www.goodreads.com/book/show/13623848-the-song-of-achilles,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1357177533l/13623848._SY75_.jpg,[],
The Tales of Beedle the Bard,"Rowling, J.K.",0747599874,4.03,4,not set,read,https://www.goodreads.com/book/show/3950967-the-tales-of-beedle-the-bard,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1630876355l/3950967._SX50_.jpg,[],
Don't Call Me Ishmael!,"Bauer, Michael Gerard",1862916667,3.39,3,not set,read,https://www.goodreads.com/book/show/683406.Don_t_Call_Me_Ishmael_,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1568151090l/683406._SY75_.jpg,[],
I Am Number Four,"Lore, Pittacus",0061969559,3.94,5,not set,read,https://www.goodreads.com/book/show/7747374-i-am-number-four,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1305807140l/7747374._SY75_.jpg,[],
The Power of Six,"Lore, Pittacus",0061974552,4.14,4,not set,read,https://www.goodreads.com/book/show/8659601-the-power-of-six,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1345067406l/8659601._SY75_.jpg,[],
The Rise of Nine,"Lore, Pittacus",0061974587,4.17,3,not set,read,https://www.goodreads.com/book/show/12971616-the-rise-of-nine,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1331740153l/12971616._SY75_.jpg,[],
The Fall of Five,"Lore, Pittacus",0061974617,4.21,3,not set,read,https://www.goodreads.com/book/show/15861491-the-fall-of-five,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1375365364l/15861491._SY75_.jpg,[],
The Revenge of Seven,"Lore, Pittacus",0062194720,4.25,3,not set,read,https://www.goodreads.com/book/show/19346451-the-revenge-of-seven,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1398024854l/19346451._SY75_.jpg,[],
The Fate of Ten,"Lore, Pittacus",,4.29,3,not set,read,https://www.goodreads.com/book/show/24488476-the-fate-of-ten,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1429799057l/24488476._SX50_.jpg,[],
Cyrano de Bergerac,"Rostand, Edmond",0451528921,4.06,3,not set,read,https://www.goodreads.com/book/show/15638.Cyrano_de_Bergerac,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386920459l/15638._SY75_.jpg,[],
Song of Solomon,"Morrison, Toni",140003342X,4.15,4,not set,read,https://www.goodreads.com/book/show/11334.Song_of_Solomon,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1632283992l/11334._SY75_.jpg,[],
Holy Bible: New International Version,Anonymous,0310902711,4.62,1,not set,read,https://www.goodreads.com/book/show/280111.Holy_Bible,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1631965680l/280111._SY75_.jpg,[],
Crank,"Hopkins, Ellen",0689865198,4.16,2,not set,read,https://www.goodreads.com/book/show/270730.Crank,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388192181l/270730._SX50_.jpg,[],
A Room of One’s Own,"Woolf, Virginia",,4.22,3,not set,read,https://www.goodreads.com/book/show/18521.A_Room_of_One_s_Own,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327883012l/18521._SY75_.jpg,[],
The Complete Persepolis,"Satrapi, Marjane",0375714839,4.4,3,not set,read,https://www.goodreads.com/book/show/991197.The_Complete_Persepolis,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327876995l/991197._SX50_.jpg,[],
The Tale of Despereaux,"DiCamillo, Kate",0763625299,4.07,4,not set,read,https://www.goodreads.com/book/show/37190.The_Tale_of_Despereaux,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1412211823l/37190._SX50_.jpg,[],
The Silver Linings Playbook,"Quick, Matthew",0374533571,3.98,3,not set,read,https://www.goodreads.com/book/show/13539044-the-silver-linings-playbook,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1630676434l/13539044._SX50_.jpg,[],
Old Yeller,"Gipson, Fred",0060935472,4.1,3,not set,read,https://www.goodreads.com/book/show/130580.Old_Yeller,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327940112l/130580._SY75_.jpg,[],
Diary of a Wimpy Kid,"Kinney, Jeff",0810993139,3.98,2,not set,read,https://www.goodreads.com/book/show/389627.Diary_of_a_Wimpy_Kid,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388183826l/389627._SX50_.jpg,[],
Even Cowgirls Get the Blues,"Robbins, Tom",1842430246,3.78,3,not set,read,https://www.goodreads.com/book/show/7572.Even_Cowgirls_Get_the_Blues,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1336172455l/7572._SY75_.jpg,[],
The Enchantress,"Scott, Michael",0385735359,4.24,5,not set,read,https://www.goodreads.com/book/show/8519822-the-enchantress,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1660273800l/8519822._SX50_.jpg,[],
The Little Prince,"Saint-Exupéry, Antoine de",0152023984,4.33,3,not set,read,https://www.goodreads.com/book/show/157993.The_Little_Prince,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1367545443l/157993._SY75_.jpg,[],
The Road,"McCarthy, Cormac",0307265439,4.0,5,not set,read,https://www.goodreads.com/book/show/6288.The_Road,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1600241424l/6288._SY75_.jpg,[],
The Odyssey,Homer,0143039954,3.82,5,not set,read,https://www.goodreads.com/book/show/1381.The_Odyssey,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1711957706l/1381._SY75_.jpg,[],
The Curious Incident of the Dog in the Night-Time,"Haddon, Mark",1400032717,3.89,5,not set,read,https://www.goodreads.com/book/show/1618.The_Curious_Incident_of_the_Dog_in_the_Night_Time,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1479863624l/1618._SY75_.jpg,[],
The Iliad / The Odyssey,Homer,0147712556,4.07,5,not set,read,https://www.goodreads.com/book/show/1375.The_Iliad_The_Odyssey,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388181863l/1375._SX50_.jpg,[],
Gulliver’s Travels,"Swift, Jonathan",0141439491,3.59,5,not set,read,https://www.goodreads.com/book/show/7733.Gulliver_s_Travels,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1427829692l/7733._SY75_.jpg,[],
As I Lay Dying,"Faulkner, William",,3.72,3,not set,read,https://www.goodreads.com/book/show/77013.As_I_Lay_Dying,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1451810782l/77013._SY75_.jpg,[],
Flowers for Algernon,"Keyes, Daniel",015603008X,4.23,5,not set,read,https://www.goodreads.com/book/show/18373.Flowers_for_Algernon,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1689071681l/18373._SY75_.jpg,[],
"Genius Makers: The Mavericks Who Brought AI to Google, Facebook, and the World","Metz, Cade",1524742678,4.27,0,not set,to-read,https://www.goodreads.com/book/show/55051662-genius-makers,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1599569204l/55051662._SY75_.jpg,[],
Into the Wild,"Krakauer, Jon",0385486804,4.02,0,not set,to-read,https://www.goodreads.com/book/show/1845.Into_the_Wild,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1634587789l/1845._SY75_.jpg,[],
Technofeudalism: What Killed Capitalism,"Varoufakis, Yanis",,4.03,0,not set,to-read,https://www.goodreads.com/book/show/75560036-technofeudalism,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1684846614l/75560036._SY75_.jpg,[],
"The Market Maker's Matrix: See How they see, trade how they trade","Christopher, Evan",,4.42,0,not set,to-read,https://www.goodreads.com/book/show/61173385-the-market-maker-s-matrix,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1653616256l/61173385._SY75_.jpg,[],
Code Complete: A Practical Handbook of Software Construction,"McConnell, Steve",0735619670,4.3,0,not set,to-read,https://www.goodreads.com/book/show/4845.Code_Complete,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1396837641l/4845._SX50_.jpg,[],
C++ Primer,"Lippman, Stanley B.",0201721481,4.22,0,not set,to-read,https://www.goodreads.com/book/show/768080.C_Primer,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347564002l/768080._SX50_.jpg,[],
A Brief History of Central Banking: How the Quest for Financial Stability Led to Unconventional Monetary Practices,"Haynes, Dominic",,3.21,0,not set,to-read,https://www.goodreads.com/book/show/195984759-a-brief-history-of-central-banking,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1691575406l/195984759._SY75_.jpg,[],
"The Bond King: How One Man Made a Market, Built an Empire, and Lost it All","Childs, Mary",1250120845,3.8,0,not set,to-read,https://www.goodreads.com/book/show/56268989-the-bond-king,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1615871312l/56268989._SY75_.jpg,[],
Money Changes Everything: How Finance Made Civilization Possible,"Goetzmann, William N.",0691143781,4.04,0,not set,to-read,https://www.goodreads.com/book/show/26597296-money-changes-everything,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1445790758l/26597296._SX50_.jpg,[],
Money: The Unauthorised Biography,"Martin, Felix",1847922333,3.83,0,not set,to-read,https://www.goodreads.com/book/show/17307317-money,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1365924586l/17307317._SY75_.jpg,[],
The Deficit Myth: Modern Monetary Theory and the Birth of the People's Economy,"Kelton, Stephanie",1541736184,4.03,0,not set,to-read,https://www.goodreads.com/book/show/45731395-the-deficit-myth,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1571698158l/45731395._SY75_.jpg,[],
The Price of Time,"Chancellor, Edward",0241569168,4.17,0,not set,to-read,https://www.goodreads.com/book/show/59056157-the-price-of-time,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1664012032l/59056157._SY75_.jpg,[],
Sapiens: A Brief History of Humankind,"Harari, Yuval Noah",,4.34,0,not set,to-read,https://www.goodreads.com/book/show/23692271-sapiens,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1703329310l/23692271._SY75_.jpg,[],
Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,"Levitt, Steven D.",0061234001,4.01,0,not set,to-read,https://www.goodreads.com/book/show/1202.Freakonomics,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1550917827l/1202._SX50_.jpg,[],
Atop an Underwood: Early Stories and Other Writings,"Kerouac, Jack",0140296395,3.59,0,not set,to-read,https://www.goodreads.com/book/show/602473.Atop_an_Underwood,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1428974346l/602473._SY75_.jpg,[],
"1,000 Places to See Before You Die: A Traveler's Life List","Schultz, Patricia",0761104844,3.88,0,not set,to-read,https://www.goodreads.com/book/show/11525.1_000_Places_to_See_Before_You_Die,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387718704l/11525._SX50_.jpg,[],
The Great Railway Bazaar: By Train Through Asia,"Theroux, Paul",0618658947,3.9,0,not set,to-read,https://www.goodreads.com/book/show/63689.The_Great_Railway_Bazaar,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1699300218l/63689._SY75_.jpg,[],
Atlas Obscura: An Explorer's Guide to the World's Hidden Wonders,"Foer, Joshua",0761169083,4.25,0,not set,to-read,https://www.goodreads.com/book/show/28110891-atlas-obscura,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1469969458l/28110891._SX50_.jpg,[],
The Old Patagonian Express: By Train Through the Americas,"Theroux, Paul",0140249796,3.95,0,not set,to-read,https://www.goodreads.com/book/show/130515.The_Old_Patagonian_Express,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1356445513l/130515._SY75_.jpg,[],
Seven Years in Tibet,"Harrer, Heinrich",0874778883,4.1,0,not set,to-read,https://www.goodreads.com/book/show/270032.Seven_Years_in_Tibet,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388251499l/270032._SY75_.jpg,[],
Around the World in Eighty Days,"Verne, Jules",014044906X,3.95,4,not set,to-read,https://www.goodreads.com/book/show/54479.Around_the_World_in_Eighty_Days,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1684014860l/54479._SY75_.jpg,[],
At Home in the World: Reflections on Belonging While Wandering the Globe,"Oxenreider, Tsh",140020559X,4.01,3,not set,to-read,https://www.goodreads.com/book/show/30649506-at-home-in-the-world,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1466450151l/30649506._SY75_.jpg,[],
"Thinking, Fast and Slow","Kahneman, Daniel",0374275637,4.17,0,not set,to-read,https://www.goodreads.com/book/show/11468377-thinking-fast-and-slow,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1317793965l/11468377._SX50_.jpg,[],
Watchmen,"Moore, Alan",0930289234,4.39,0,not set,to-read,https://www.goodreads.com/book/show/472331.Watchmen,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442239711l/472331._SY75_.jpg,[],
The Ultimate Hitchhiker’s Guide to the Galaxy,"Adams, Douglas",0345453743,4.38,0,not set,to-read,https://www.goodreads.com/book/show/13.The_Ultimate_Hitchhiker_s_Guide_to_the_Galaxy,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1404613595l/13._SY75_.jpg,[],
Fear and Loathing in Las Vegas: A Savage Journey to the Heart of the American Dream,"Thompson, Hunter S.",0679785892,4.07,0,not set,to-read,https://www.goodreads.com/book/show/7745.Fear_and_Loathing_in_Las_Vegas,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1703312483l/7745._SY75_.jpg,[],
The Prince,"Machiavelli, Niccolò",0937832383,3.84,3,not set,to-read,https://www.goodreads.com/book/show/28862.The_Prince,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1390055828l/28862._SY75_.jpg,[],
The Republic,Plato,0140449140,3.96,0,not set,to-read,https://www.goodreads.com/book/show/30289.The_Republic,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386925655l/30289._SY75_.jpg,[],
Papillon,"Charrière, Henri",0061120669,4.23,0,not set,to-read,https://www.goodreads.com/book/show/6882.Papillon,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327865561l/6882._SY75_.jpg,[],
The Immortal Life of Henrietta Lacks,"Skloot, Rebecca",1400052173,4.13,0,not set,to-read,https://www.goodreads.com/book/show/6493208-the-immortal-life-of-henrietta-lacks,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327878144l/6493208._SY75_.jpg,[],
"Life, the Universe and Everything","Adams, Douglas",0345418905,4.17,0,not set,to-read,https://www.goodreads.com/book/show/8694.Life_the_Universe_and_Everything,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1333577589l/8694._SX50_.jpg,[],
The Epic of Gilgamesh,Anonymous,0141026286,3.75,0,not set,to-read,https://www.goodreads.com/book/show/19351.The_Epic_of_Gilgamesh,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388287904l/19351._SY75_.jpg,[],
An Ugly Truth: Inside Facebook's Battle for Domination,"Frenkel, Sheera",0063136740,3.97,0,not set,to-read,https://www.goodreads.com/book/show/56470423-an-ugly-truth,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1620397076l/56470423._SY75_.jpg,[],
The Hitchhiker’s Guide to the Galaxy,"Adams, Douglas",,4.22,0,not set,to-read,https://www.goodreads.com/book/show/386162.The_Hitchhiker_s_Guide_to_the_Galaxy,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1559986152l/386162._SX50_SY75_.jpg,[],
The Help,"Stockett, Kathryn",0399155341,4.46,0,not set,to-read,https://www.goodreads.com/book/show/4667024-the-help,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1622355533l/4667024._SY75_.jpg,[],
The Silmarillion,"Tolkien, J.R.R.",0618391118,4.03,0,not set,to-read,https://www.goodreads.com/book/show/7332.The_Silmarillion,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1610045590l/7332._SX50_.jpg,[],
Inferno,Dante Alighieri,0812970063,4.03,0,not set,to-read,https://www.goodreads.com/book/show/15645.Inferno,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1520255019l/15645._SY75_.jpg,[],
"The Molecule of More: How a Single Chemical in Your Brain Drives Love, Sex, and Creativity—and Will Determine the Fate of the Human Race","Lieberman, Daniel Z.",1946885118,4.14,0,not set,currently-reading,https://www.goodreads.com/book/show/38728977-the-molecule-of-more,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1715631200l/38728977._SY75_.jpg,[],
"Walden or, Life in the Woods","Thoreau, Henry David",,3.78,4,"not set




not set",currently-reading,https://www.goodreads.com/book/show/16902.Walden_or_Life_in_the_Woods,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1630470982l/16902._SY75_.jpg,[],
